experiment,epoch,train_loss,train_accuracy,val_loss,val_accuracy
basic_mixup,4,3.4596111852340967,39.76299024602183,2.064989781774193,68.18923327895595
basic_mixup,5,3.2159975292404845,43.37506885021699,1.6500627218051769,70.76439058494523
basic_mixup,6,2.9603827135982983,47.33727841816089,1.3686952853475076,73.75903052901421
basic_mixup,7,2.84570808153507,48.578448314231096,1.2228122429535455,76.49731997203449
basic_mixup,8,2.7100387459338595,50.81168386791408,1.0973943764444998,78.0121183873223
basic_mixup,9,2.6529800251615625,51.721603050846966,0.9696468046649968,78.99091120950827
basic_mixup,10,2.5860931314534197,52.81321359326346,0.9319159299642216,79.9347471451876
basic_mixup,11,2.516592431652643,54.232622122474105,0.8635000613457505,80.72710323933815
basic_mixup,12,2.485801082508706,53.97335478556249,0.8271734602132952,80.98345374038685
basic_mixup,13,2.4555891359382955,54.8784785761335,0.7955554891955017,81.41458867396877
basic_mixup,14,2.4029811608391936,56.1925463666636,0.7633070277323175,82.61477511069681
basic_mixup,15,2.415241109031223,55.641766442413676,0.7332045242409139,82.54486133768353
basic_mixup,16,2.3480707802441065,57.331358354879,0.716643967305661,82.66138429270566
basic_mixup,17,2.312765583313988,57.89699059960312,0.6953184227931196,83.45374038685621
basic_mixup,18,2.275955047303785,59.10502430308063,0.6864963066352884,83.41878350034956
basic_mixup,19,2.284906379738178,58.43766653724075,0.684305269126152,83.38382661384293
basic_mixup,20,2.2464571021600332,59.71149917505465,0.6721720296557037,83.39547890934514
basic_cutmix,1,4.689027707404664,4.018937354514443,4.330129830216617,20.403169424376603
basic_cutmix,2,4.376020811939065,17.608093689243724,3.6265320347283887,48.28711256117455
basic_cutmix,3,4.025253156002888,27.542844984952847,2.8940425205275164,60.18410626893498
basic_cutmix,4,3.720619487969115,32.794254671962776,2.321810411367903,66.75600093218364
basic_cutmix,5,3.450791470546249,37.439914119402545,1.8431564133863465,69.21463528315078
basic_cutmix,6,3.2271196569158827,40.28468881053941,1.548896527934869,72.34910277324633
basic_cutmix,7,3.0800573429200506,41.461863874102285,1.3295631347850496,75.21556746679096
basic_cutmix,8,2.940925486824238,44.30071376293367,1.1909589622160184,76.43905849452342
basic_cutmix,9,2.845113417648796,45.17687787329992,1.038825582093888,78.0936844558378
basic_cutmix,10,2.7848301253769474,45.97061965817647,0.978897056346783,79.16569564204148
basic_cutmix,11,2.696842748813976,47.84180753924552,0.9161121007502149,80.4357958517828
basic_cutmix,12,2.6493282590752583,47.8997424647837,0.8655299976471559,80.89023537636915
basic_cutmix,13,2.6097536496389586,48.502322832132315,0.8303362693549925,81.36797949195991
basic_cutmix,14,2.553596481479671,49.58322949259607,0.7857057282458483,81.62432999300863
basic_cutmix,15,2.5210626880851144,49.98811401735532,0.7628188471615217,82.33512001864368
basic_cutmix,16,2.505174094109679,50.213326935494706,0.7404522693148862,82.57981822419016
basic_cutmix,17,2.450219239368302,51.07317192640097,0.7170247570308764,83.25565136331858
basic_cutmix,18,2.4297747102493563,51.91320916102943,0.697163861452408,83.74504777441156
basic_cutmix,19,2.382518913213721,52.52665011558044,0.6922227609438153,83.13912840829643
basic_cutmix,20,2.3921797728216596,52.07791544259297,0.6769218019354568,83.83826613842928
morejitter_mixup,1,4.6517974144817495,5.618162919609539,4.233858155526361,24.44651596364484
morejitter_mixup,2,4.2611286318248505,22.263051448473586,3.428916025539568,51.16522955022139
morejitter_mixup,3,3.824481519227585,33.86267774102681,2.632943044423335,61.36098811465859
morejitter_mixup,4,3.463624988203944,39.375868816700184,2.063287761933152,68.0610580284316
morejitter_mixup,5,3.2214322342119885,43.296962196605534,1.6482321118675058,70.77604288044745
morejitter_mixup,6,2.9633106190992566,46.909333890859955,1.363377090073832,73.95711955255186
morejitter_mixup,7,2.8516169414656978,48.214239382183926,1.227558563261759,76.74201817758099
morejitter_mixup,8,2.7171102725857397,50.85094734968564,1.0966984500587196,78.08203216033559
morejitter_mixup,9,2.6579322420690312,51.56273345662086,0.9750291977248751,79.16569564204148
morejitter_mixup,10,2.5881565188662092,52.85732935570797,0.9334874676952437,80.08622698671638
morejitter_mixup,11,2.520146316559161,54.15328889061849,0.8696647912187472,80.79701701235143
morejitter_mixup,12,2.492142025401819,54.08412357246378,0.838210930123637,81.29806571894663
morejitter_mixup,13,2.4582337829585392,54.79153066645292,0.7939062699713759,81.32137030995106
morejitter_mixup,14,2.4073157525694477,55.57106674453842,0.7653910282107673,82.5215567466791
morejitter_mixup,15,2.42353616843404,55.38847036424206,0.7407357961849242,82.6031228151946
morejitter_mixup,16,2.352732855452162,57.03395138979069,0.7180784923634144,82.62642740619903
morejitter_mixup,17,2.320131835072691,57.55983336402332,0.6983893846012557,83.51200186436728
morejitter_mixup,18,2.283851204404912,58.79933724776592,0.692886289572888,83.19738988580751
morejitter_mixup,19,2.290513906822262,58.415217554736934,0.6857310127431322,83.22069447681193
morejitter_mixup,20,2.2507738174448653,59.34590806278116,0.6747557912720747,83.37217431834071
morejitter_cutmix,1,4.689398731225967,4.315825131675857,4.333569924610807,20.414821719878816
morejitter_cutmix,2,4.377534258343773,17.4249302897209,3.6244092513230872,48.31041715217898
morejitter_cutmix,3,4.031538216545893,27.6865521711633,2.887180347482632,60.23071545094383
morejitter_cutmix,4,3.723948524999388,32.92313839083725,2.32439174359841,66.66278256816592
morejitter_cutmix,5,3.4566817458499806,37.21050045197796,1.8508065848660564,69.10976462363085
morejitter_cutmix,6,3.231020895396298,39.960250071440484,1.552213966193607,72.10440456769983
morejitter_cutmix,7,3.083886855521745,41.19413151288392,1.3356844302352784,75.37869960382196
morejitter_cutmix,8,2.947595061491203,43.7876364810802,1.1928115820334637,76.60219063155442
morejitter_cutmix,9,2.85175983801268,44.83628180563047,1.0399262227814283,77.96550920531345
morejitter_cutmix,10,2.7879783508280434,46.07963299740011,0.9790595296628823,79.38708925658355
morejitter_cutmix,11,2.7052609397880554,47.412499732895576,0.9166203206776183,80.03961780470753
morejitter_cutmix,12,2.651498189825359,47.9978269457005,0.868781192031559,80.98345374038685
morejitter_cutmix,13,2.6127595860553914,48.34351145312055,0.8240033657338007,81.42624096947098
morejitter_cutmix,14,2.5562128132831097,49.680957003675694,0.7849406457480727,81.6825914705197
morejitter_cutmix,15,2.528059484044956,49.69833507274594,0.7614563417529149,82.31181542763925
morejitter_cutmix,16,2.5157199793009783,49.798982793103704,0.7416238919945759,82.6846888837101
morejitter_cutmix,17,2.459523025205243,50.7090611974338,0.7151770399628583,83.55861104637614
morejitter_cutmix,18,2.436218628030476,51.674560456345155,0.6978712001482498,83.69843859240271
morejitter_cutmix,19,2.3844250705882417,52.33649499087424,0.6924043700873393,83.34886972733628
morejitter_cutmix,20,2.4002865194022447,52.245851561995025,0.679097586163161,83.55861104637614
rotationaug_mixup,1,4.655171807437444,5.547667933471464,4.244505207401366,22.803542297832674
rotationaug_mixup,2,4.270689777820025,22.105317968587464,3.4379981193084648,50.65252854812398
rotationaug_mixup,3,3.836247420465972,33.524806996265106,2.650468208883726,61.058028431601024
rotationaug_mixup,4,3.4783211719753306,39.22139633233187,2.0722242237887607,67.95618736891167
rotationaug_mixup,5,3.2375736339904204,42.71156751167121,1.6652320110556185,70.26334187835003
rotationaug_mixup,6,2.980538099005652,46.55802740610232,1.361755581981123,73.66581216499651
rotationaug_mixup,7,2.8640444800940768,47.75284597629889,1.2381596716098702,76.05453274295036
rotationaug_mixup,8,2.732360793225148,50.3995573366369,1.1029432755865658,77.95385690981124
rotationaug_mixup,9,2.6734567492142145,50.72738327890681,0.9626680477130555,79.03752039151713
rotationaug_mixup,10,2.603038535592635,52.21436385281466,0.9290952501917075,79.65509205313447
rotationaug_mixup,11,2.531131625890851,53.810842605820866,0.8657517089929316,80.6804940573293
rotationaug_mixup,12,2.506589675947197,53.709681084692946,0.830731734268817,81.26310883244
rotationaug_mixup,13,2.477457981941044,54.45766146659965,0.7989765911412333,81.14658587741785
rotationaug_mixup,14,2.426070532673179,55.10935838883107,0.7714017383759463,82.24190165462596
rotationaug_mixup,15,2.4429681404846315,54.434908874910505,0.7404210026156955,82.2768585411326
rotationaug_mixup,16,2.37087599339734,56.62477736552194,0.7225661369310173,82.33512001864368
rotationaug_mixup,17,2.340326498301551,57.404438880888556,0.700502064269174,83.23234677231414
rotationaug_mixup,18,2.304239546225297,58.138879102304934,0.6910242268434079,83.278955954323
rotationaug_mixup,19,2.3125709386483138,57.36107530312913,0.6906111670787782,82.96434397576323
rotationaug_mixup,20,2.276098709838512,58.45622467655533,0.6725994008830921,83.45374038685621
rotationaug_cutmix,1,4.693083505587571,3.988505551307871,4.345057626282855,18.597063621533444
rotationaug_cutmix,2,4.387367625776222,16.85230847892166,3.6361410845634516,47.04031694243766
rotationaug_cutmix,3,4.042207177310491,27.220902543068373,2.9080743520194847,59.438359356793285
rotationaug_cutmix,4,3.740550364389243,32.30384240007264,2.3390224988964494,65.99860172453974
rotationaug_cutmix,5,3.474002496662448,36.71807692332226,1.863146491218519,68.900023304591
rotationaug_cutmix,6,3.252255844740018,39.43594426930421,1.5457576038231247,72.08109997669541
rotationaug_cutmix,7,3.104022285067493,40.862541084919314,1.3453316364886183,75.15730598927989
rotationaug_cutmix,8,2.9693467417922212,43.34540201454702,1.2009523081851712,76.15940340247029
rotationaug_cutmix,9,2.874975308356116,44.48677112639522,1.0354631005592543,77.95385690981124
rotationaug_cutmix,10,2.8114964560600773,45.06993525812977,0.9810374483198754,79.00256350501049
rotationaug_cutmix,11,2.7255166119427496,47.16074131509165,0.916553516150132,79.89979025868097
rotationaug_cutmix,12,2.6758633197635624,47.51519641693046,0.8646974782514784,80.5989279888138
rotationaug_cutmix,13,2.6406656128701655,47.79049158862785,0.8303103601424129,81.16989046842228
rotationaug_cutmix,14,2.5834825550005585,48.950169814654444,0.7918198471496056,81.23980424143556
rotationaug_cutmix,15,2.5576239757725427,48.92300356288123,0.7626531262326646,82.31181542763925
rotationaug_cutmix,16,2.540113436696847,49.52317583728876,0.7432841572470388,82.50990445117688
rotationaug_cutmix,17,2.4817893488404352,50.341445552894044,0.7134180566392782,82.9410393847588
rotationaug_cutmix,18,2.4626112395792252,50.987756303346465,0.6998843492619282,83.3605220228385
rotationaug_cutmix,19,2.4198689535073905,51.25136382743213,0.699022764552309,83.45374038685621
rotationaug_cutmix,20,2.429200797125506,51.332839161278145,0.679291942213499,83.33721743183408
no_aug_mixup,1,4.649559810770056,5.753882412365895,4.226436265613393,24.609648100675834
no_aug_mixup,2,4.256231510315285,22.577586816788834,3.4252185249795337,51.468189233278956
no_aug_mixup,3,3.8165056676462426,34.12308250631392,2.6341020825914336,61.40759729666744
no_aug_mixup,4,3.453998336753839,39.63034214269968,2.0520291989623627,68.13097180144489
no_aug_mixup,5,3.2075686644744748,43.716353969749335,1.6451503103136655,70.75273828944302
no_aug_mixup,6,2.9508196228562764,47.3913432486929,1.3658873420916247,74.00372873456071
no_aug_mixup,7,2.831975841327476,48.8697769217239,1.2209347018659935,76.55558144954556
no_aug_mixup,8,2.698663020614863,51.37070358352901,1.090895408698935,78.14029363784665
no_aug_mixup,9,2.6364777557133316,52.04293187349986,0.9685814288412044,79.11908646003262
no_aug_mixup,10,2.5685716271698524,53.56854430415414,0.9253434437161919,80.02796550920532
no_aug_mixup,11,2.49896924198419,54.94758054551402,0.8600269958456755,80.58727569331158
no_aug_mixup,12,2.46404190821774,55.04293414363052,0.8256779765782726,81.28641342344442
no_aug_mixup,13,2.432281106129192,56.02906363974699,0.7943725359937134,81.21649965043113
no_aug_mixup,14,2.3779673519522415,56.93443140123533,0.7645630235856464,82.37007690515031
no_aug_mixup,15,2.3878164105384343,56.73282564530106,0.7311246140565496,82.56816592868795
no_aug_mixup,16,2.3200746632393328,58.21646282853075,0.7177662993888704,82.84782102074108
no_aug_mixup,17,2.2839664347788995,58.996117842820276,0.6976259293061152,83.32556513633186
no_aug_mixup,18,2.2462156625325767,60.14566929227221,0.6889430735597963,83.29060824982521
no_aug_mixup,19,2.25095695252219,59.812229435334054,0.6838141297007796,83.05756233978094
no_aug_mixup,20,2.213363509473055,60.703655146710936,0.6697941522127653,83.2673036588208
no_aug_cutmix,1,4.688343958847522,4.108918337739537,4.327761554184618,20.496387788394312
no_aug_cutmix,2,4.374207700524932,17.722274204236,3.6208532585516533,48.36867862969005
no_aug_cutmix,3,4.023059511844427,27.892734062182114,2.8921820952380575,60.33558611046376
no_aug_cutmix,4,3.7149341341296243,33.24765138099121,2.331386838473798,66.90748077371242
no_aug_cutmix,5,3.4468295657251216,37.57070660533131,1.8385343507463574,69.38941971568399
no_aug_cutmix,6,3.2179979159645606,40.473822360327425,1.5455965203467685,72.45397343276626
no_aug_cutmix,7,3.066647173444675,41.859411995961885,1.3368585927312508,75.48357026334187
no_aug_cutmix,8,2.931854704098416,44.73071624022793,1.190346311867251,76.49731997203449
no_aug_cutmix,9,2.8350107543844842,45.55955834263196,1.0375234744427115,78.11698904684222
no_aug_cutmix,10,2.770300155898932,46.65538049522921,0.9659318707951075,79.42204614309018
no_aug_cutmix,11,2.682427742855214,48.16199935055077,0.9139536256224535,80.12118387322303
no_aug_cutmix,12,2.631371771778578,48.90296009687831,0.8676803815034241,80.773712421347
no_aug_cutmix,13,2.5877342208223872,49.52242302793442,0.8298104042163459,81.25145653693778
no_aug_cutmix,14,2.531114861038769,50.1171626832044,0.7911737046995188,81.67093917501748
no_aug_cutmix,15,2.4989360131548133,50.82737867557007,0.7608297851446263,82.32346772314146
no_aug_cutmix,16,2.4778890410231083,51.280964915815055,0.7383454730393475,82.80121183873223
no_aug_cutmix,17,2.418022884967268,52.03763549106612,0.716196002006753,83.278955954323
no_aug_cutmix,18,2.3988084996575254,52.62525368944353,0.7001785676925506,83.66348170589606
no_aug_cutmix,19,2.342926818979921,53.48264440890023,0.6945600644521462,83.43043579585178
no_aug_cutmix,20,2.3592379302814774,53.38312756367127,0.6817486062663275,83.7800046609182
