0.09793511	-0.6352558	0.017329236	0.16286431	-0.21857865	0.15572393	-0.18778245	0.5413639	-0.19718663	0.04438736	-0.2778393	-0.6951444	0.37273318	0.63906074	0.09993255	0.017376589	-0.31571975	0.059150558	0.42750537	-0.27700496	0.1883754	0.06981018	0.122667775	-0.3121607	-0.54941756	-0.40332437	-1.153106	0.04356726	-0.6796684	0.2824092	0.2756362	-0.34799698	0.6751187	0.08211872	0.46298644	-0.30350757	0.15381503	-0.6691162	0.2985216	1.3282282	0.10937892	0.08016042	-0.134665	-0.14628862	0.40132913	-0.75544924	0.027983785	0.45584917	-0.5622788	0.97547555	-0.020864163	-0.45301136	-0.7029408	-0.15684344	-0.5863391	-0.18927155	-0.024084529	-0.23726895	0.18893526	0.6317604	0.2832482	0.17343538	-0.4311635	-0.20477709	-0.22200294	-0.016383566	0.238843	-0.08115274	0.36107215	-0.2575726	0.16161413	-0.08995821	0.3320085	-0.15162098	-0.750692	0.4099667	0.39661622	0.013786187	0.24717267	-0.5062643	0.40698478	0.20461303	0.17873245	-0.7568252	0.45127407	0.96855646	0.20406666	0.07932632	-0.16900297	0.39435476	-0.7012575	0.09332695	0.07110715	-0.43612692	0.1553273	0.11675505	-0.40671352	-0.17717695	-0.2512268	-0.03828175
0.028854277	0.04176134	-0.1200625	0.00039666615	-0.22396658	0.26876676	0.04943153	-0.3468098	-0.25702775	-0.026989149	-0.3933338	1.3304638	0.1044575	0.32638374	-0.0051482217	0.59218395	0.007997181	-0.20892493	-0.0045491485	-0.049224164	0.33871505	-0.47715566	-0.31448984	0.34711516	0.1716212	-0.45000035	-0.25933507	0.24130851	-0.9805998	0.1324019	0.08477765	0.11512442	0.42182395	-0.3943176	-0.6686186	0.3029427	-0.053958695	-0.43547636	0.19592448	0.6174427	-0.09253803	-0.10866653	0.20981055	0.3690059	-0.092513405	0.23076826	0.7980485	-0.18560551	-0.17951947	0.20286028	-0.53137505	0.42774066	-0.041859906	0.36279565	-0.05585823	-0.2220502	0.48973864	-0.05159258	0.2801347	-0.3769254	0.21550812	0.1940819	0.021069195	-0.14066097	-0.61211365	0.30253842	-0.35881644	-0.023786938	0.10678091	-0.0051730517	0.29875788	0.048275054	1.5727959	0.037093822	0.95049924	-0.15997444	0.078298196	-0.098200515	-0.6666705	0.021214653	-0.08227491	-0.13541113	0.10928609	0.052115835	0.16553976	-0.01540023	0.116133146	-0.13216771	-0.11771639	0.11699226	-0.46047437	-0.055992894	-0.22775629	-0.13685472	0.7591398	0.26110378	-0.5326622	-0.16714627	0.053386103	0.07823798
0.47782198	-0.0015424151	0.66100544	0.17394851	-0.32622397	-0.11332371	-0.19257098	-0.18112472	-0.30051863	-0.012122494	-0.14402096	-0.06706446	0.091122694	-0.027016042	-0.20289156	0.23351349	-0.048828255	-0.09946784	-0.31639987	0.123037376	0.5738776	0.1574991	-0.24612191	0.11872962	0.68423915	-0.531012	0.3907633	0.14048204	-0.15605767	0.27849957	0.3266248	0.13778459	0.25810382	0.034562826	0.52681404	-0.031587854	0.29793605	0.083263904	0.046245035	0.36817223	-0.19413565	-0.27564326	0.088484526	-0.765136	0.20909788	0.07920085	-0.07839972	-0.068874024	-0.1348872	0.6158962	0.09577605	-0.45263767	-0.27149332	-0.26464385	-0.2151637	0.07482704	0.0037774513	-0.058031525	0.22950983	0.6526961	0.015658058	-0.3020769	-0.7793352	-0.0042655016	-0.3074091	-0.25522852	-0.706765	-0.35949638	0.07040486	0.06318732	0.7084177	-0.5161325	-0.47130698	-0.014430267	-0.39156002	0.13804379	0.09930038	0.5788967	0.79874563	0.07069268	0.2502396	-0.27793908	0.008729509	-0.37806	0.09738442	-0.011548762	0.03494412	0.16363184	0.4467204	-0.07913462	0.06297681	0.081209615	0.15191191	-0.54063016	0.14983831	0.60267544	0.2898899	-0.07581115	0.60434955	-0.1001943
-0.24792805	0.05624321	0.048954137	0.21454461	-0.6209807	-0.3107531	-0.19918041	-0.11683633	0.11297953	-0.20282696	0.75780696	0.36005053	-0.028307606	0.06620968	-0.02367834	-0.5158739	-0.6582934	0.11178402	-0.09980706	0.060608126	0.23592643	-0.71236306	0.21703288	0.10531695	-0.21230139	-0.09862414	-0.016235324	0.12982902	-0.028984083	0.0021490697	-0.025565974	-0.1287642	-0.33420718	-0.08018994	0.059512425	-0.55065906	0.21872391	0.65180933	0.25992885	0.034213863	-0.08865071	-0.010275209	-0.04847966	0.34220394	0.3437127	0.30595574	-0.16992433	0.0723966	-0.1578191	0.11995708	0.04569154	0.36409917	0.035174772	0.1372294	-0.025359368	-0.39616752	0.3551632	-0.11506415	0.08109467	-0.22517294	0.048029654	0.12562355	-0.5353381	0.068206035	-0.6201808	0.0044166367	-0.26017392	0.048169088	0.036098525	-0.43476442	0.15472493	-0.3522501	0.28136453	0.19457398	-0.023017297	0.021222036	-0.32109955	0.2485673	0.06008014	-0.03338712	0.2737537	0.37436223	-0.2104131	-0.31197533	0.30085814	-0.46918622	0.16234553	-0.11121639	-0.037894107	-0.047890615	-0.121749714	-0.055121303	-0.2514128	-0.49799013	0.44515634	-0.14517301	1.0803198	-0.025890298	-0.4401438	-0.05395157
0.20844798	0.1360749	-0.14935857	0.47814918	-0.5807379	0.07314979	0.13548897	0.058816876	-0.3951699	0.018664679	-0.08643785	-0.6123201	0.43422383	-0.3075124	0.3009714	-0.25345418	-0.34746206	-0.14153151	-1.0083276	-0.024129536	0.47349092	0.3844888	0.073305115	-0.022843566	-0.3814389	-0.41141427	-0.2823958	0.37614202	-0.47202274	-0.08206129	-0.204907	-0.05549014	-0.27848396	0.124119185	-0.5427612	-0.30243522	-0.4032917	-0.29877752	0.32844532	0.26983246	-0.25599498	-0.30935797	0.0931764	-0.43870592	0.2508111	-0.10942427	0.51742387	-0.03680131	-0.18766534	0.030833276	0.004356641	-0.081054345	-1.0078642	-0.5718904	-1.155519	-0.046436194	0.13661881	-0.22709641	-0.1713068	-0.33801237	-0.014502078	-0.08190553	0.576129	-0.2951323	-0.45522898	0.21367276	-0.30508262	0.03358133	0.07495368	-0.4571175	0.5902787	0.14119747	-0.12307902	0.09132916	-0.5326325	0.13769938	0.03909313	-0.24973321	0.020354435	-0.08738771	1.391749	0.17217112	0.1529267	0.20676361	0.13856244	0.13035686	0.34251365	0.095136486	0.052076757	0.33401164	0.7801071	-0.17450117	0.23617914	-0.045782607	-0.10309364	-0.08764838	0.4703635	-0.31685156	0.12136685	-0.03947013
0.040087253	0.5791365	-0.0984808	-0.08397031	0.19666974	0.09544409	-0.12519585	0.90365	-0.21748841	-0.091742724	0.0285925	-0.5080688	0.12795192	0.081234545	0.122399025	-0.510136	-0.050273072	0.2669774	-0.63741404	-0.16632679	-0.09913726	-0.07716209	-1.129275	-0.6294691	-0.043734815	-0.16142571	0.27872393	0.19192553	-0.25860256	-0.34722483	-0.24334426	0.20377196	-0.38758034	-0.12465202	0.042004064	-0.36915156	0.29361495	0.059571035	0.29570788	-0.15331881	0.084490426	-0.5596041	0.23265226	0.15249084	0.040274233	0.023329979	0.34512964	0.10774928	-0.48591858	-0.10038835	0.02682191	0.16326562	0.1942425	0.019251255	0.027729318	-0.20597166	-0.3055158	0.03421922	-0.13960257	-0.0012910096	-0.1336531	0.04029464	-0.46222118	-0.08867537	-0.4119331	0.040389832	-0.024617782	-0.010448425	0.09791893	0.19612	0.0015465867	-0.069746956	-0.030745845	-0.01972731	0.4450621	0.113242544	0.21928748	0.27946782	0.18377373	0.021359226	-0.20804626	0.066500776	-0.037456684	-0.19162762	0.0358911	-0.1960532	0.4600917	0.4167633	-0.73292536	0.35922846	-0.023859715	-0.056661285	0.2519938	-0.18506877	-0.045879442	0.34708625	0.32034484	-0.02503577	-0.06779033	-0.028103631
0.19354442	-0.7075255	-0.028012954	-0.06370037	-0.059294388	-0.22979246	-0.15302499	0.39958078	-0.04622337	-0.048935495	0.689387	-0.7257568	-0.084347025	0.18200429	0.06230955	0.268423	0.29156256	-0.17421283	-0.037448786	-0.17546292	0.2696604	0.27064687	-0.21598251	0.31837314	-0.020252552	-0.23037215	0.07626007	0.3900309	-0.042678434	-0.30175146	0.05074663	-0.11788648	-0.037713036	0.04466179	0.04529248	-0.19369718	-0.8698312	-0.028892186	0.10712299	0.13271607	-0.13167875	-0.044963155	0.39845422	0.62875634	-0.21360238	-0.23998447	-0.787799	0.033225223	-0.07095681	0.054627746	0.012647292	-0.3169076	-0.589204	0.10011772	0.0587658	-0.3668115	-0.17034784	0.18431616	-0.3529691	-0.17986463	0.090924524	-0.011346951	-0.18292274	1.6998565	0.12075733	-0.12879756	-0.006288819	-0.058127966	0.07357764	-0.26125968	0.0061494745	0.63549423	0.3355417	-0.017290752	-0.11498303	-0.015625782	-0.01967255	0.106389545	0.35513183	0.047787644	0.38580364	-0.31530225	0.06977181	-0.5552094	-0.11597135	0.03085933	-0.06572737	-0.24150097	0.14534813	0.17867997	0.040362563	-0.034018625	-5.9921993e-05	-1.1855083	-0.38631067	-0.15043937	-0.50886714	0.14574124	0.29482916	-0.10686586
0.17531529	-0.31799173	0.013555697	0.037047397	-0.58922344	0.07459035	-0.09653134	-0.020435391	-0.08746268	0.007886343	0.20833085	0.27321184	0.18883476	-0.10060482	-0.347388	0.035849202	-0.13635139	0.13736363	0.10496662	-0.1221592	0.3230653	0.020080142	-0.3096596	-0.23694569	0.14120339	-0.0983116	-0.10724125	0.07976094	0.04990045	0.5533053	0.14298531	0.33698428	0.05159567	0.08207318	-0.0854985	0.06397534	-0.013795092	-0.49872166	0.05372527	-0.2117755	0.03967197	-0.06174095	0.5129704	0.18988301	0.025892928	0.09472275	-0.06664814	0.056603946	-0.14897801	0.11267764	0.2631363	0.10101195	-0.17104346	-0.043138873	-0.10414838	0.20035799	-0.18995596	-0.052205786	0.001424876	-0.15482734	0.03547825	0.0039082444	-0.5328642	0.6231691	0.054320537	0.06614116	-0.4210987	-0.08023694	-0.0046415925	0.016993718	-0.32681045	0.10565966	-0.6638339	-0.25308007	0.054360073	0.4297592	0.10850597	0.2992717	0.6367221	-0.22909626	0.16677791	0.15148711	-0.0027219919	-0.8141944	0.1238643	-0.31277847	0.01939488	0.04190529	0.10835038	0.0488232	0.16191413	-0.0050373063	0.02531621	-0.13901295	0.6777239	-1.1660831	-0.5509946	-0.11085686	0.040861256	0.15789658
0.6124376	-0.17617324	0.14021267	0.11392961	0.54328233	0.08489584	-0.1344651	0.14227813	-0.2001649	-0.02725592	0.18095753	-0.25837585	0.19545813	0.10803188	-0.3276675	0.09400721	-0.36542732	0.0626624	0.06981878	-0.38147745	-0.17664737	0.027929902	0.33872253	0.3166051	0.7554201	-0.15376322	-0.059098907	0.28603563	-0.0028927827	-0.5312866	-0.020831548	-0.095705815	-0.19756219	0.11450121	-0.36813542	-0.055175275	0.33390045	-0.09978398	0.044324268	-0.2345171	0.13821694	-0.07819045	-0.41952953	-0.14696577	-0.023114061	0.53612185	0.113817506	-0.013763156	-0.21724926	0.840075	-0.33969155	0.03669854	0.1084698	-0.11690661	0.12680425	0.028477093	0.39144716	-0.18275023	-0.06965657	0.007159018	-0.17106588	-0.14731568	0.15948297	0.16484475	-0.12255892	0.34022474	-0.49473765	0.7934147	0.2124137	0.120576285	-0.09453771	0.29891965	0.7994798	0.43729362	0.66179204	-0.025547529	-0.15818128	-0.47203946	-0.057236735	-0.10075305	-0.39375788	-0.19754311	0.09898968	-0.29465735	0.16126253	0.38874137	0.21366215	-0.09946919	-0.53160435	-0.2813841	-0.2191558	-0.055311993	-0.025047628	0.60735327	0.07709838	-0.018495984	0.16722621	0.014219218	-0.065218695	-0.21759325
0.14010218	0.10499412	-0.025847886	-0.05060986	-0.24365447	0.050693553	-0.054755516	0.040809073	-0.28165174	0.14925437	0.1014538	0.23877217	0.25714672	0.18686077	-0.19319525	0.1341126	-0.5554821	0.1685799	0.14094695	-0.15238857	0.49529663	-0.2586359	1.0213774	-0.31107718	-0.08282882	-0.18008739	-0.2871355	0.11484136	0.004219946	0.23390408	0.23825982	-0.77355933	0.2616383	0.006615615	0.44384062	0.050016128	0.17105126	-0.5055024	0.2707865	-0.42184228	-0.089949414	-0.18059084	0.30398262	-0.07965287	0.38164625	-0.1458815	-0.15282635	-0.12680683	-0.31620482	0.29871207	0.19867939	-0.36064723	1.1776661	-0.09208822	-0.18909094	0.13052972	-0.1485317	-0.29790902	0.05782385	-0.00069014827	0.02445074	0.06698898	-0.07597803	-0.24727052	-0.3731133	0.052070025	-0.3322451	-0.30636114	0.074982435	0.0007879629	-0.32980964	0.13270174	0.5542826	0.43750063	0.07678763	0.16275808	0.14934681	0.15086356	-0.20705801	-0.13069409	-0.3611871	0.09382685	0.23533104	0.10584076	0.32451117	0.5898042	0.12835014	-0.61138284	-0.04123624	0.093635835	-0.2562798	-0.07197516	-0.22851634	0.18428779	0.36155236	0.72404826	-0.08359469	-0.009086683	-0.11276017	0.02040608
